,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Season,ID,Team,TS%,eFG%,Total S%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,PPS,FIC40,ORtg,DRtg,eDiff,Poss,Pace,Season,ID
7,Philadelphia,82,48.2,109.8,40.8,86.6,.472,11.0,29.8,.369,17.1,22.8,.752,10.9,36.5,47.4,27.1,8.3,5.1,16.8,22.1,2018,Philadelphia2018,Philadelphia,.568,.535,159.2,25.3,78.6,52.9,66.3,14.8,8.2,8.8,1.3,72.4,109.2,104.7,4.5,"8,247.7",100.1,2018,Philadelphia2018
4,Philadelphia,82,48.3,115.2,41.5,88.2,.471,10.8,30.2,.359,21.2,27.5,.771,10.9,36.9,47.8,26.9,7.4,5.3,14.9,21.3,2019,Philadelphia2019,Philadelphia,.574,.532,160.2,24.5,78.6,52.3,64.8,12.9,7.2,8.6,1.3,75.6,112.6,110.0,2.6,"8,386.7",101.6,2019,Philadelphia2019
20,Philadelphia,73,48.2,110.7,41.1,87.9,.468,11.6,31.6,.368,16.9,22.4,.755,10.5,35.0,45.4,25.8,8.0,5.3,14.2,20.9,2020,Philadelphia2020,Philadelphia,.566,.534,159.0,23.9,80.3,52.1,62.8,12.7,8.0,9.4,1.3,72.7,111.4,109.0,2.4,"7,258.5",99.0,2020,Philadelphia2020
14,Philadelphia,72,48.4,113.6,41.4,86.9,.476,11.3,30.1,.374,19.6,25.5,.767,10.0,35.0,45.1,23.7,9.1,6.2,14.4,20.2,2021,Philadelphia2021,Philadelphia,.579,.541,161.8,23.2,78.2,51.2,57.2,12.8,9.0,11.5,1.3,74.1,113.2,107.6,5.6,"7,227.9",99.5,2021,Philadelphia2021
18,Philadelphia,82,48.3,109.9,39.4,84.5,.466,11.6,31.8,.364,19.6,23.8,.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,19.4,2022,Philadelphia2022,Philadelphia,.578,.534,165.1,20.1,76.8,48.9,60.2,11.6,8.0,9.9,1.3,71.2,113.5,110.8,2.7,"7,940.5",96.2,2022,Philadelphia2022
14,Philadelphia,82,48.5,115.2,40.8,83.8,.487,12.6,32.6,.387,21.0,25.1,.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,2023,Philadelphia2023,Philadelphia,.608,.563,170.9,21.6,77.2,49.9,61.6,12.6,7.9,9.1,1.4,73.9,117.7,113.3,4.4,"8,023.9",96.9,2023,Philadelphia2023
12,Phoenix,82.0,48.3,98.9,37.7,82.6,0.457,5.6,15.2,0.368,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,2000,Phoenix2000,Phoenix,0.532,0.491,158.3,29.3,70.5,50.3,67.8,15.2,9.6,7.8,1.2,62.3,104.6,99.0,5.5,"7,757.1",94.0,2000,Phoenix2000
17,Phoenix,82,48.3,94.0,35.9,82.4,.436,4.0,12.9,.315,18.2,24.1,.755,11.8,30.8,42.7,23.2,9.5,5.2,15.4,22.7,2001,Phoenix2001,Phoenix,.506,.460,150.6,27.3,73.7,50.1,64.7,14.2,10.1,7.8,1.1,57.4,100.2,97.9,2.4,"7,691.8",93.2,2001,Phoenix2001
17,Phoenix,82,48.4,95.1,37.8,84.6,.447,4.4,13.4,.327,15.2,19.9,.767,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.7,2002,Phoenix2002,Phoenix,.510,.472,154.0,30.1,70.2,49.9,59.3,13.6,8.8,7.4,1.1,57.5,103.3,104.0,-0.7,"7,554.5",91.4,2002,Phoenix2002
13,Phoenix,82,48.3,95.5,36.6,82.6,.443,4.8,14.0,.343,17.4,23.5,.742,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,2003,Phoenix2003,Phoenix,.514,.473,152.8,29.7,70.3,49.8,57.2,13.7,8.8,7.6,1.2,56.4,103.7,102.5,1.2,"7,554.4",91.5,2003,Phoenix2003
11,Phoenix,82,48.1,94.2,36.1,81.4,.443,5.1,14.7,.345,17.0,22.7,.746,11.3,29.3,40.6,19.3,9.0,4.7,15.1,22.7,2004,Phoenix2004,Phoenix,.515,.475,153.5,26.6,69.9,48.1,53.6,14.2,9.6,7.2,1.2,53.6,101.6,105.6,-4.0,"7,602.8",92.5,2004,Phoenix2004
1,Phoenix,82,48.2,110.4,40.9,85.6,.477,9.7,24.7,.393,19.0,25.4,.748,11.8,32.3,44.1,23.5,7.0,5.5,13.7,19.1,2005,Phoenix2005,Phoenix,.571,.534,161.8,27.5,68.3,48.9,57.5,12.4,7.2,7.5,1.3,70.9,114.5,107.2,7.4,"7,904.8",95.9,2005,Phoenix2005
1,Phoenix,82,48.7,108.4,41.8,87.4,.479,10.2,25.6,.399,14.5,18.0,.806,9.5,32.3,41.8,26.6,6.7,5.0,12.9,20.5,2006,Phoenix2006,Phoenix,.568,.537,168.4,22.1,72.1,47.7,63.5,11.9,6.9,7.2,1.2,69.8,111.9,106.2,5.7,"7,940.6",95.5,2006,Phoenix2006
1,Phoenix,82,48.5,110.2,41.3,83.6,.494,9.6,24.0,.399,18.0,22.3,.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,2007,Phoenix2007,Phoenix,.590,.551,170.2,22.7,71.9,48.6,62.6,13.4,7.0,6.9,1.3,69.7,113.9,106.4,7.6,"7,932.3",95.6,2007,Phoenix2007
3,Phoenix,82,48.2,110.1,41.4,82.7,.500,8.5,21.5,.393,18.9,24.1,.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,2008,Phoenix2008,Phoenix,.590,.551,167.7,22.4,70.9,48.6,64.5,13.4,6.7,8.6,1.3,72.5,113.3,108.1,5.2,"7,965.8",96.7,2008,Phoenix2008
1,Phoenix,82,48.2,109.4,41.1,81.6,.504,6.7,17.6,.383,20.4,27.5,.744,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,2009,Phoenix2009,Phoenix,.584,.545,163.1,27.7,71.7,50.6,56.5,14.4,7.5,7.8,1.3,67.6,113.6,111.6,2.0,"7,900.3",96.0,2009,Phoenix2009
1,Phoenix,82,48.1,110.2,40.7,82.8,.492,8.9,21.6,.412,19.9,25.8,.770,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,2010,Phoenix2010,Phoenix,.585,.546,167.5,27.6,70.8,50.4,57.3,13.6,6.1,7.5,1.3,68.6,115.3,110.2,5.1,"7,836.7",95.3,2010,Phoenix2010
4,Phoenix,82,48.8,105.0,39.3,83.5,.470,8.5,22.6,.377,18.0,23.6,.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,2011,Phoenix2011,Phoenix,.559,.522,160.7,23.7,71.6,47.6,60.4,13.2,6.9,6.6,1.3,62.7,109.5,110.4,-0.9,"7,867.1",94.4,2011,Phoenix2011
8,Phoenix,66,48.0,98.4,37.8,82.5,.458,6.7,19.6,.343,16.0,21.2,.757,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,2012,Phoenix2012,Phoenix,.536,.499,155.8,25.8,71.7,49.0,59.6,13.3,7.1,8.4,1.2,61.4,106.2,106.5,-0.3,"6,112.8",92.6,2012,Phoenix2012
21,Phoenix,82,48.3,95.2,37.3,84.4,.443,5.9,17.7,.330,14.7,19.7,.744,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,2013,Phoenix2013,Phoenix,.512,.477,151.6,27.0,71.9,49.0,60.6,14.3,8.6,8.2,1.1,56.9,101.2,108.1,-6.9,"7,711.1",93.4,2013,Phoenix2013
7,Phoenix,82,48.2,105.2,38.7,83.5,.463,9.3,25.1,.372,18.5,24.4,.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,2014,Phoenix2014,Phoenix,.558,.519,159.4,26.4,73.7,50.1,49.3,14.0,8.7,7.2,1.3,61.7,109.5,106.7,2.7,"7,882.6",95.8,2014,Phoenix2014
11,Phoenix,82,48.5,102.4,38.8,85.8,.452,8.5,25.0,.341,16.4,21.5,.760,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,2015,Phoenix2015,Phoenix,.537,.501,155.2,24.5,73.5,48.8,52.2,13.7,8.8,7.4,1.2,60.0,105.3,106.2,-0.9,"7,974.9",96.3,2015,Phoenix2015
22,Phoenix,82,48.1,100.9,37.2,85.6,.435,9.0,25.8,.348,17.5,23.2,.751,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,2016,Phoenix2016,Phoenix,.526,.487,153.4,25.4,77.1,50.6,55.8,15.2,7.8,6.5,1.2,56.8,102.2,109.0,-6.7,"8,089.2",98.5,2016,Phoenix2016
9,Phoenix,82,48.4,107.7,39.9,88.5,.450,7.5,22.6,.332,20.4,26.3,.776,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,2017,Phoenix2017,Phoenix,.538,.493,155.8,26.0,76.4,50.5,49.1,13.3,8.1,8.1,1.2,60.3,106.6,112.2,-5.6,"8,284.3",100.3,2017,Phoenix2017
21,Phoenix,82,48.1,103.9,38.5,87.1,.442,9.3,27.9,.334,17.7,23.9,.741,10.3,33.9,44.1,21.3,6.9,4.5,15.9,22.0,2018,Phoenix2018,Phoenix,.532,.495,151.6,22.5,76.5,49.0,55.3,14.0,6.9,7.6,1.2,59.2,103.4,112.7,-9.3,"8,245.6",100.4,2018,Phoenix2018
23,Phoenix,82,48.5,107.5,40.1,87.4,.459,9.6,29.3,.329,17.6,22.7,.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,2019,Phoenix2019,Phoenix,.552,.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,"8,326.8",100.5,2019,Phoenix2019
10,Phoenix,73,48.2,113.6,41.2,88.1,.468,11.4,31.8,.358,19.9,23.8,.834,9.8,33.8,43.5,27.2,7.7,4.0,14.8,22.0,2020,Phoenix2020,Phoenix,.576,.532,166.0,22.2,78.8,50.1,66.1,13.0,7.5,7.2,1.3,72.0,111.7,111.4,0.2,"7,428.3",101.3,2020,Phoenix2020
7,Phoenix,72,48.6,115.3,43.3,88.3,.490,13.1,34.6,.378,15.6,18.7,.834,8.8,34.2,42.9,26.9,7.2,4.3,12.5,19.1,2021,Phoenix2021,Phoenix,.597,.564,170.2,20.8,78.5,50.1,62.2,11.5,7.3,8.0,1.3,76.5,117.2,111.3,5.9,"7,082.1",97.2,2021,Phoenix2021
5,Phoenix,82,48.1,114.8,43.7,90.1,.485,11.6,31.9,.364,15.9,19.9,.797,9.8,35.5,45.3,27.4,8.6,4.4,12.9,19.9,2022,Phoenix2022,Phoenix,.581,.549,164.5,22.3,77.1,50.5,62.7,11.5,8.6,8.1,1.3,77.8,114.8,107.3,7.5,"8,199.0",99.7,2022,Phoenix2022
17,Phoenix,82,48.2,113.6,42.1,90.1,.467,12.2,32.6,.374,17.2,21.7,.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,2023,Phoenix2023,Phoenix,.570,.535,163.5,26.6,76.0,50.8,64.7,11.9,7.2,9.8,1.3,74.3,115.2,113.1,2.1,"8,092.7",98.2,2023,Phoenix2023
16,Portland,82.0,48.2,97.5,36.8,78.4,0.47,5.0,13.8,0.361,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.1,22.7,2000,Portland2000,Portland,0.546,0.501,159.1,30.3,72.3,52.4,63.7,14.5,8.5,7.4,1.2,61.4,107.9,100.8,7.1,"7,404.1",89.8,2000,Portland2000
14,Portland,82,48.2,95.4,36.6,78.3,.468,4.5,12.9,.349,17.6,23.2,.762,11.7,30.3,42.0,23.9,8.2,5.1,15.4,21.3,2001,Portland2001,Portland,.539,.497,157.9,30.0,72.4,51.9,65.3,14.8,9.1,7.9,1.2,61.1,106.4,101.7,4.7,"7,353.0",89.2,2001,Portland2001
11,Portland,82,48.4,96.6,36.6,81.4,.450,5.7,16.1,.354,17.7,23.2,.763,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.6,2002,Portland2002,Portland,.528,.485,156.7,31.8,73.3,52.3,64.1,13.5,9.5,7.0,1.2,62.0,107.4,104.0,3.3,"7,381.7",89.3,2002,Portland2002
15,Portland,82,48.4,95.2,36.4,79.2,.460,4.6,14.0,.330,17.7,23.7,.745,12.1,29.0,41.1,22.7,8.8,3.9,15.3,19.9,2003,Portland2003,Portland,.531,.489,153.4,30.2,72.3,51.3,62.3,14.5,9.8,6.0,1.2,58.6,105.5,102.6,2.9,"7,397.3",89.4,2003,Portland2003
21,Portland,82,48.7,90.7,35.3,78.9,.448,4.6,13.4,.346,15.4,21.1,.731,12.7,29.0,41.7,21.6,7.5,5.4,14.5,19.0,2004,Portland2004,Portland,.515,.478,152.5,31.2,70.0,50.8,61.0,14.2,8.6,8.3,1.2,56.2,103.9,105.4,-1.5,"7,159.2",86.0,2004,Portland2004
27,Portland,82,48.1,92.9,35.3,78.3,.451,5.1,14.2,.362,17.2,23.7,.725,11.8,29.3,41.1,21.0,7.1,6.6,15.9,20.8,2005,Portland2005,Portland,.524,.484,153.8,29.6,67.7,49.4,59.5,15.2,7.9,9.8,1.2,56.2,103.3,107.7,-4.4,"7,379.9",89.8,2005,Portland2005
30,Portland,82,48.1,88.8,34.0,76.4,.445,4.4,12.7,.349,16.3,23.7,.689,10.8,26.9,37.7,18.2,6.5,5.3,14.0,22.3,2006,Portland2006,Portland,.511,.474,148.3,26.6,68.2,47.1,53.4,13.9,7.4,8.4,1.2,48.5,101.7,112.5,-10.8,"7,163.9",87.1,2006,Portland2006
29,Portland,82,48.7,94.1,35.0,78.0,.450,5.2,15.0,.346,18.8,24.5,.769,11.3,28.0,39.3,18.5,6.8,4.6,15.1,23.5,2007,Portland2007,Portland,.530,.483,156.5,28.2,73.0,50.2,52.6,14.5,7.6,7.6,1.2,50.8,105.1,109.9,-4.8,"7,344.0",88.3,2007,Portland2007
28,Portland,82,48.5,95.4,35.8,79.8,.448,6.6,17.4,.377,17.2,22.5,.767,11.0,29.7,40.7,21.1,5.5,4.4,12.9,20.0,2008,Portland2008,Portland,.532,.489,159.3,26.8,71.8,49.4,59.0,12.6,6.3,7.0,1.2,56.5,107.3,108.4,-1.1,"7,290.8",87.9,2008,Portland2008
14,Portland,82,48.4,99.4,36.8,79.2,.465,7.3,19.0,.383,18.5,24.2,.765,12.9,28.8,41.7,20.3,6.7,4.9,13.0,20.4,2009,Portland2009,Portland,.553,.511,161.3,32.6,75.0,53.5,55.2,12.6,7.7,8.0,1.3,61.4,113.8,107.7,6.1,"7,164.2",86.7,2009,Portland2009
21,Portland,82,48.4,98.1,36.3,78.7,.461,6.0,16.9,.354,19.6,24.8,.790,11.1,29.1,40.2,20.4,6.4,4.3,12.3,20.9,2010,Portland2010,Portland,.547,.499,160.5,28.2,74.8,51.3,56.3,12.1,7.2,7.1,1.2,58.6,110.9,107.1,3.7,"7,257.5",87.7,2010,Portland2010
24,Portland,82,48.3,96.3,36.0,80.5,.447,6.3,18.3,.345,18.0,22.4,.804,12.1,27.2,39.3,21.2,8.0,4.4,13.0,19.3,2011,Portland2011,Portland,.533,.486,159.6,29.5,72.0,49.8,58.8,12.6,9.1,7.5,1.2,58.8,108.8,107.1,1.7,"7,255.6",87.9,2011,Portland2011
16,Portland,66,48.4,97.2,36.4,82.1,.443,7.2,20.9,.346,17.2,21.6,.796,11.1,29.5,40.7,20.4,8.0,4.9,14.2,19.0,2012,Portland2012,Portland,.531,.488,158.5,26.3,72.8,49.0,56.2,13.4,8.7,7.8,1.2,58.3,105.7,106.4,-0.7,"6,067.6",91.2,2012,Portland2012
15,Portland,82,48.4,97.5,36.7,81.9,.448,8.2,23.2,.353,15.9,20.5,.776,10.7,30.2,40.8,21.8,6.6,4.3,14.7,18.5,2013,Portland2013,Portland,.536,.498,157.8,25.3,73.3,49.0,59.3,13.9,7.1,6.7,1.2,58.1,105.8,109.2,-3.4,"7,559.8",91.4,2013,Portland2013
4,Portland,82,48.4,106.7,39.1,87.0,.450,9.4,25.3,.372,19.1,23.5,.815,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,2014,Portland2014,Portland,.548,.504,163.6,28.0,74.7,51.6,59.4,12.4,5.8,6.8,1.2,66.7,111.5,107.4,4.2,"7,847.9",94.9,2014,Portland2014
9,Portland,82,48.4,102.8,38.7,86.0,.450,9.8,27.2,.362,15.5,19.4,.801,10.7,35.1,45.9,21.9,6.4,4.5,13.6,18.2,2015,Portland2015,Portland,.544,.508,161.3,24.2,76.2,50.7,56.7,12.6,6.7,6.7,1.2,64.6,108.2,103.7,4.5,"7,793.6",94.2,2015,Portland2015
6,Portland,82,48.3,105.1,38.6,85.9,.450,10.5,28.5,.370,17.4,23.0,.754,11.6,33.9,45.5,21.3,6.9,4.6,14.6,21.7,2016,Portland2016,Portland,.548,.511,157.4,25.9,76.2,51.0,55.2,13.2,7.1,7.5,1.2,63.3,108.8,108.0,0.9,"7,921.1",96.0,2016,Portland2016
8,Portland,82,48.6,107.9,39.5,86.1,.459,10.4,27.7,.375,18.5,23.7,.780,10.1,33.5,43.7,21.1,7.0,5.0,13.7,21.2,2017,Portland2017,Portland,.559,.520,161.4,23.0,76.8,49.8,53.4,12.4,7.1,8.1,1.3,64.7,110.3,110.8,-0.5,"8,027.2",96.7,2017,Portland2017
16,Portland,82,48.2,105.6,39.3,87.0,.452,10.3,28.1,.366,16.7,20.9,.800,10.2,35.3,45.5,19.5,7.0,5.2,13.7,19.5,2018,Portland2018,Portland,.549,.511,161.8,23.3,79.1,51.4,49.6,12.5,7.2,8.7,1.2,64.3,108.9,106.2,2.7,"7,951.6",96.6,2018,Portland2018
6,Portland,82,48.4,114.7,42.3,90.6,.467,11.0,30.7,.359,19.0,23.3,.814,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,2019,Portland2019,Portland,.568,.528,164.0,26.6,77.9,52.8,54.4,12.1,6.7,8.4,1.3,72.4,114.7,110.5,4.2,"8,199.1",99.1,2019,Portland2019
6,Portland,74,48.2,115.0,42.2,91.2,.463,12.9,34.1,.377,17.7,22.1,.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,2020,Portland2020,Portland,.570,.533,164.4,22.4,75.3,49.2,48.8,11.2,6.2,10.8,1.3,69.9,113.7,114.8,-1.1,"7,484.4",100.7,2020,Portland2020
5,Portland,72,48.1,116.1,41.3,91.1,.453,15.7,40.8,.385,17.8,21.6,.823,10.6,33.9,44.5,21.3,6.9,5.0,11.1,18.9,2021,Portland2021,Portland,.577,.540,166.1,23.0,77.5,49.5,51.5,9.9,7.0,9.4,1.3,73.6,117.8,116.0,1.8,"7,095.6",98.4,2021,Portland2021
27,Portland,82,48.1,106.2,38.5,87.1,.442,12.7,36.8,.346,16.4,21.6,.760,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,2022,Portland2022,Portland,.550,.515,154.8,22.9,76.9,48.9,59.5,13.0,8.1,9.2,1.2,64.8,107.9,116.9,-9.0,"8,075.0",98.2,2022,Portland2022
19,Portland,82,48.1,113.4,40.5,85.4,.474,12.9,35.3,.365,19.6,24.6,.796,9.4,31.1,40.5,24.2,6.7,4.6,14.4,20.0,2023,Portland2023,Portland,.589,.549,163.5,22.4,74.9,48.4,59.7,13.0,6.8,8.4,1.3,69.8,114.8,118.8,-4.1,"8,101.1",98.5,2023,Portland2023
1,Sacramento,82.0,48.3,105.0,40.0,88.9,0.45,6.5,20.2,0.322,18.5,24.6,0.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,2000,Sacramento2000,Sacramento,0.526,0.486,152.6,27.7,69.7,48.6,59.6,13.9,9.6,6.2,1.2,64.1,105.0,102.1,2.9,"8,193.6",99.3,2000,Sacramento2000
1,Sacramento,82,49.0,101.7,38.2,85.0,.449,5.8,16.5,.354,19.5,25.3,.771,12.0,33.0,45.0,22.6,9.7,5.3,15.0,19.5,2001,Sacramento2001,Sacramento,.529,.484,157.5,27.2,70.7,49.5,59.1,13.5,10.0,7.2,1.2,63.7,105.5,99.4,6.0,"7,910.0",94.5,2001,Sacramento2001
2,Sacramento,82,48.2,104.6,39.8,85.4,.467,5.2,14.1,.367,19.7,26.3,.751,12.4,33.0,45.3,23.9,9.0,4.6,13.8,19.0,2002,Sacramento2002,Sacramento,.539,.497,158.5,27.9,71.7,50.2,59.9,12.4,9.4,6.3,1.2,68.1,109.0,101.1,7.9,"7,866.3",95.6,2002,Sacramento2002
3,Sacramento,82,48.4,101.7,39.5,85.2,.464,6.0,15.7,.381,16.7,22.3,.746,11.0,33.5,44.5,24.8,9.0,5.6,14.7,20.3,2003,Sacramento2003,Sacramento,.535,.499,159.1,25.6,70.6,49.3,62.7,13.4,9.3,7.7,1.2,66.2,105.8,99.0,6.8,"7,887.2",95.5,2003,Sacramento2003
2,Sacramento,82,48.2,102.8,37.8,81.8,.462,7.3,18.3,.401,19.8,24.9,.795,10.8,30.4,41.2,26.2,8.7,4.0,13.7,19.3,2004,Sacramento2004,Sacramento,.554,.507,165.9,26.0,69.8,48.4,69.4,12.9,9.3,5.7,1.3,67.3,110.5,105.1,5.4,"7,630.0",92.6,2004,Sacramento2004
2,Sacramento,82,48.4,103.7,39.1,85.1,.459,6.4,17.0,.374,19.2,24.4,.787,12.5,29.9,42.4,24.5,8.2,3.9,13.0,20.5,2005,Sacramento2005,Sacramento,.541,.496,162.0,28.8,69.0,48.9,62.6,12.0,8.8,5.6,1.2,65.1,110.5,108.2,2.3,"7,694.9",93.0,2005,Sacramento2005
10,Sacramento,82,48.4,98.9,36.0,79.3,.454,6.0,17.2,.351,20.8,26.5,.784,10.4,30.2,40.5,22.3,7.4,3.6,14.2,20.4,2006,Sacramento2006,Sacramento,.544,.492,158.9,25.4,72.2,49.0,61.8,13.5,8.0,5.5,1.2,59.1,107.1,105.4,1.7,"7,571.4",91.6,2006,Sacramento2006
8,Sacramento,82,48.3,101.3,35.9,79.7,.450,6.5,18.5,.350,23.1,30.2,.765,9.7,29.2,38.9,20.3,8.2,3.2,14.6,21.9,2007,Sacramento2007,Sacramento,.545,.491,156.5,23.1,72.5,47.3,56.6,13.5,8.6,5.1,1.3,56.4,106.2,108.0,-1.9,"7,821.4",94.8,2007,Sacramento2007
8,Sacramento,82,48.4,102.5,37.1,80.0,.464,6.2,16.7,.373,22.1,27.7,.798,10.1,30.0,40.1,19.1,7.9,4.1,16.2,22.4,2008,Sacramento2008,Sacramento,.556,.503,163.5,25.2,71.7,48.9,51.5,14.9,8.3,6.5,1.3,56.6,107.4,109.8,-2.4,"7,827.0",94.7,2008,Sacramento2008
12,Sacramento,82,48.5,100.6,36.5,81.5,.447,7.1,19.4,.368,20.5,25.7,.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,2009,Sacramento2009,Sacramento,.542,.491,161.3,24.5,69.9,47.0,54.1,14.2,7.3,6.5,1.2,54.0,105.5,114.7,-9.2,"7,814.4",94.2,2009,Sacramento2009
18,Sacramento,82,48.5,100.0,38.3,84.1,.456,5.9,16.9,.349,17.4,24.0,.726,11.9,30.7,42.6,20.5,6.9,4.5,15.0,22.3,2010,Sacramento2010,Sacramento,.528,.491,153.1,27.8,73.5,50.3,53.4,13.6,7.3,6.7,1.2,56.6,105.3,109.9,-4.6,"7,785.3",94.0,2010,Sacramento2010
15,Sacramento,82,48.4,99.4,38.2,85.1,.449,5.2,15.6,.335,17.7,24.2,.734,13.1,30.8,43.9,20.4,7.4,4.8,16.1,22.0,2011,Sacramento2011,Sacramento,.519,.480,151.9,29.9,74.4,51.6,53.4,14.4,7.7,7.1,1.2,56.3,103.5,109.0,-5.6,"7,876.2",95.2,2011,Sacramento2011
6,Sacramento,66,48.2,98.8,37.7,86.5,.436,6.2,19.7,.316,17.1,23.2,.736,13.4,29.5,42.9,19.3,8.5,4.9,14.4,19.5,2012,Sacramento2012,Sacramento,.510,.472,148.7,29.1,70.5,48.8,51.0,13.0,8.9,7.4,1.1,57.3,103.8,109.8,-6.0,"6,278.4",94.7,2012,Sacramento2012
10,Sacramento,82,48.4,100.2,37.6,84.2,.447,7.4,20.5,.363,17.5,22.8,.769,11.5,29.1,40.6,20.8,8.2,4.2,14.6,20.9,2013,Sacramento2013,Sacramento,.532,.491,157.9,26.6,71.0,48.2,55.3,13.4,8.7,6.7,1.2,57.8,106.2,111.4,-5.2,"7,737.8",93.7,2013,Sacramento2013
17,Sacramento,82,48.4,100.5,36.9,82.5,.447,6.0,18.0,.333,20.7,27.3,.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,2014,Sacramento2014,Sacramento,.532,.484,153.9,27.8,76.6,51.9,51.1,13.9,7.5,6.5,1.2,56.4,105.7,108.8,-3.1,"7,795.7",94.4,2014,Sacramento2014
14,Sacramento,82,48.4,101.3,36.7,80.7,.455,5.6,16.5,.341,22.3,29.3,.762,10.9,33.3,44.2,20.3,6.7,4.0,16.3,20.7,2015,Sacramento2015,Sacramento,.542,.490,155.8,26.5,75.2,51.8,55.4,14.8,7.0,6.4,1.3,57.9,105.3,109.2,-3.9,"7,888.3",95.4,2015,Sacramento2015
3,Sacramento,82,48.3,106.6,40.0,86.4,.464,8.0,22.4,.359,18.5,25.5,.725,10.6,33.7,44.2,24.5,8.9,4.5,16.2,20.4,2016,Sacramento2016,Sacramento,.546,.510,154.7,23.9,74.9,49.6,61.2,14.2,8.9,7.5,1.2,65.9,106.0,108.4,-2.5,"8,248.2",100.0,2016,Sacramento2016
24,Sacramento,82,48.5,102.8,37.9,82.1,.461,9.0,23.9,.376,18.1,23.3,.775,8.7,32.3,41.1,22.5,7.6,4.0,14.6,20.3,2017,Sacramento2017,Sacramento,.556,.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,"7,856.0",94.8,2017,Sacramento2017
30,Sacramento,82,48.2,98.8,38.8,86.1,.450,9.0,24.0,.375,12.3,16.7,.735,9.5,31.4,40.9,21.6,7.9,4.1,13.9,20.0,2018,Sacramento2018,Sacramento,.529,.502,156.1,21.5,77.6,48.3,55.6,12.9,8.3,8.1,1.1,58.7,103.5,110.9,-7.3,"7,827.0",95.1,2018,Sacramento2018
9,Sacramento,82,48.1,114.2,43.2,93.1,.464,11.3,29.9,.378,16.5,22.7,.726,11.0,34.4,45.4,25.4,8.3,4.4,13.4,21.4,2019,Sacramento2019,Sacramento,.554,.524,156.7,23.1,75.5,48.6,58.8,11.5,8.0,7.9,1.2,72.1,110.4,111.5,-1.1,"8,478.6",103.1,2019,Sacramento2019
22,Sacramento,72,48.5,110.1,40.9,88.4,.462,12.7,34.9,.364,15.7,20.3,.770,9.7,33.0,42.6,23.8,7.7,4.1,14.5,22.2,2020,Sacramento2020,Sacramento,.566,.534,159.6,21.9,78.4,49.5,58.2,13.0,7.7,8.0,1.2,66.5,110.2,112.2,-2.0,"7,195.4",98.9,2020,Sacramento2020
11,Sacramento,72,48.1,113.7,42.6,88.6,.481,12.1,33.3,.364,16.4,22.0,.745,9.4,32.0,41.4,25.5,7.5,5.0,13.4,19.4,2021,Sacramento2021,Sacramento,.578,.549,159.0,21.3,75.0,47.8,59.9,12.0,7.5,8.8,1.3,72.7,113.6,117.3,-3.7,"7,209.9",100.0,2021,Sacramento2021
16,Sacramento,82,48.3,110.3,40.5,88.1,.460,11.4,33.2,.344,17.9,23.3,.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,2022,Sacramento2022,Sacramento,.561,.525,157.2,21.3,76.0,48.4,58.5,12.5,7.2,8.1,1.3,67.8,109.9,115.3,-5.4,"8,230.8",99.7,2022,Sacramento2022
